person_id,institution_name,major,degree,start_date,end_date,education_state,final_gpa,scd_active_from,scd_active_to,scd_currently_active_flag,scd_changed_by_user
3239,كليّة المجتمع العربي,هندسة المساحة,بكالوريوس,,,graduated,,2026-07-07 09:56:35,,True,admin
3240,الجامعة الهاشميّة,إدارة المخاطر والتأمين,,,,graduated,,2026-07-07 09:59:17,,True,admin
3241,جامعة الزيتونة الأردنيّة,المحاسبة,بكالوريوس,,,graduated,,2026-07-07 10:02:24,,True,admin
3242,الجامعة الهاشميّة,التسويق الرقمي,بكالوريوس,,,graduated,,2026-07-07 10:05:35,,True,admin
2375,الجامعة الأردنيّة,التسويق,بكالوريوس,,,graduated,,2026-07-07 10:13:32,,True,admin
680,جامعة البلقاء التطبيقيّة,نظم المعلومات الإداريّة,بكالوريوس,,,graduated,,2026-07-07 10:16:50,,True,admin
1304,جامعة البلقاء التطبيقيّة,هندسة البرمجيات,بكالوريوس,,,graduated,,2026-07-07 10:17:10,,True,admin
807,جامعة البلقاء التطبيقيّة,المختبرات الطبيّة,بكالوريوس,,,graduated,,2026-07-07 10:17:27,,True,admin
233,الجامعة الأردنيّة,الرياضيات,بكالوريوس,,,graduated,,2026-07-07 10:18:17,,True,admin
3188,جامعة عمان العربيّة,إدارة,ماجستير,,,graduated,,2026-07-07 10:18:36,,True,admin
1395,الجامعة الهاشميّة,نظم المعلومات الإداريّة,بكالوريوس,,,switched,,2026-07-12 21:25:34,,True,admin
1395,جامعة البلقاء التطبيقيّة,نظم المعلومات الإداريّة,بكالوريوس,,,current,,2026-07-12 21:25:34,,True,admin
3306,الجامعة الهاشميّة,نظم المعلومات الحاسوبيّة,بكالوريوس,,,current,,2026-07-13 00:19:06,,True,admin
3307,جامعة البلقاء التطبيقيّة,أمن المعلومات والفضاء الإلكتروني,بكالوريوس,,,current,,2026-07-13 23:29:54,,True,admin
3179,جامعة البلقاء التطبيقيّة,نظم المعلومات الإداريّة,بكالوريوس,,,current,,2026-07-21 09:14:03,,True,admin
3321,جامعة اليرموك,الطب والجراحة,بكالوريوس,,,graduated,,2026-07-28 08:56:36,,True,admin
3322,جامعة العلوم والتكنولوجيا الأردنيّة,العلاج التنفسي,بكالوريوس,,,current,,2026-07-28 09:00:30,,True,admin
1395,الجامعة الهاشميّة,نظم المعلومات الإداريّة,بكالوريوس,,,current,,2025-03-11 10:57:56,2026-07-12 21:25:34,False,admin
3188,جامعة عمان العربيّة,إدارة,ماجستير,,,current,,2026-05-29 13:40:34,2026-07-07 10:18:36,False,admin
233,الجامعة الأردنيّة,الرياضيات,بكالوريوس,,,current,,2025-01-31 11:16:28,2026-07-07 10:18:17,False,admin
807,جامعة البلقاء التطبيقيّة,المختبرات الطبيّة,بكالوريوس,,,current,,2025-02-06 15:04:46,2026-07-07 10:17:27,False,admin
1304,جامعة البلقاء التطبيقيّة,هندسة البرمجيات,بكالوريوس,,,current,,2025-03-09 16:27:11,2026-07-07 10:17:10,False,admin
680,جامعة البلقاء التطبيقيّة,نظم المعلومات الإداريّة,بكالوريوس,,,current,,2025-02-03 02:09:11,2026-07-07 10:16:50,False,admin
2375,الجامعة الأردنيّة,التسويق,بكالوريوس,,,current,,2025-05-11 13:51:42,2026-07-07 10:13:32,False,admin
3093,جامعة الحسين التقنيّة,هندسة الطاقة,بكالوريوس,,,graduated,,2026-02-27 18:33:03,2026-05-28 13:46:23,False,admin
