person_youth_group_record_id,age_group,start_date,end_date,scd_active_from,scd_active_to,scd_currently_active_flag,scd_changed_by_user
PRYG000386,البراعم,,,2025-02-01 14:12:57,,True,admin
PRYG000387,البراعم,,,2025-02-01 14:13:18,,True,admin
PRYG000388,البراعم,,,2025-02-01 14:13:58,,True,admin
PRYG000389,البراعم,,,2025-02-01 14:15:09,,True,admin
PRYG000390,البراعم,,,2025-02-01 14:15:29,,True,admin
PRYG000391,البراعم,,,2025-02-01 14:17:47,,True,admin
PRYG000392,الثانوي,,,2025-02-01 14:18:23,,True,admin
PRYG000393,الجامعيّة,,,2025-02-01 14:18:44,,True,admin
PRYG000394,الإعدادي,,,2025-02-01 14:20:11,,True,admin
PRYG000395,البراعم,,,2025-02-01 14:21:00,,True,admin
PRYG000396,البراعم,,,2025-02-01 14:23:52,,True,admin
PRYG000397,البراعم,,,2025-02-01 14:25:33,,True,admin
PRYG000398,الثانوي,,,2025-02-01 14:30:36,,True,admin
PRYG000399,الثانوي,,,2025-02-01 14:30:43,,True,admin
PRYG000400,البراعم,,,2025-02-01 14:30:48,,True,admin
PRYG000401,الثانوي,,,2025-02-01 14:30:52,,True,admin
PRYG000402,الثانوي,,,2025-02-01 14:30:58,,True,admin
PRYG000403,البراعم,,,2025-02-01 14:32:43,,True,admin
PRYG000404,الثانوي,,,2025-02-01 14:32:46,,True,admin
PRYG000405,الثانوي,,,2025-02-01 14:33:36,,True,admin
PRYG000406,الإعدادي,,,2025-02-01 14:35:15,,True,admin
PRYG000407,العاملة,,,2025-02-01 14:41:58,,True,admin
PRYG000408,الثانوي,,,2025-02-01 14:42:41,,True,admin
PRYG000409,البراعم,,,2025-02-01 14:43:19,,True,admin
PRYG000410,البراعم,,,2025-02-01 14:44:58,,True,admin
PRYG000411,الإعدادي,,,2025-02-01 14:46:16,,True,admin
PRYG000412,الإعدادي,,,2025-03-21 21:30:13,,True,admin
PRYG000413,البراعم,,,2025-02-01 14:47:30,,True,admin
PRYG000414,البراعم,,,2025-02-01 14:48:05,,True,admin
PRYG000415,البراعم,,,2025-02-01 14:48:16,,True,admin
PRYG000416,البراعم,,,2025-03-21 21:28:34,,True,admin
PRYG000417,البراعم,,,2025-02-01 14:48:00,,True,admin
PRYG000418,البراعم,,,2025-11-07 15:54:08,,True,admin
PRYG000419,البراعم,,,2025-02-01 14:49:21,,True,admin
PRYG000420,البراعم,,,2025-02-01 14:50:27,,True,admin
PRYG000421,البراعم,,,2025-02-01 14:50:41,,True,admin
PRYG000422,البراعم,,,2025-02-01 14:51:39,,True,admin
PRYG000423,البراعم,,,2025-02-01 14:53:03,,True,admin
PRYG000424,البراعم,,,2025-02-01 14:53:11,,True,admin
PRYG000425,الثانوي,,,2025-02-01 14:58:42,,True,admin
PRYG000426,الثانوي,,,2025-02-01 14:59:02,,True,admin
PRYG000427,العاملة,,,2025-02-01 15:04:02,,True,admin
PRYG000428,البراعم,,,2025-02-01 15:05:23,,True,admin
PRYG000429,البراعم,,,2025-02-01 15:05:53,,True,admin
PRYG000430,البراعم,,,2025-02-01 15:07:01,,True,admin
PRYG000431,البراعم,,,2025-02-01 15:07:17,,True,admin
PRYG000432,البراعم,,,2025-02-01 15:08:56,,True,admin
PRYG000433,البراعم,,,2025-02-01 15:09:24,,True,admin
PRYG000434,الإعدادي,,,2025-02-01 15:09:52,,True,admin
PRYG000435,البراعم,,,2025-02-01 15:09:55,,True,admin
PRYG000436,الثانوي,,,2025-02-01 15:14:04,,True,admin
PRYG000437,البراعم,,,2025-02-01 15:16:26,,True,admin
PRYG000438,البراعم,,,2025-02-01 15:17:11,,True,admin
PRYG000439,البراعم,,,2025-02-01 15:18:22,,True,admin
PRYG000440,البراعم,,,2025-02-01 15:19:28,,True,admin
PRYG000441,العاملة,,,2025-02-01 15:26:13,,True,admin
PRYG000442,الثانوي,,,2025-02-01 15:26:29,,True,admin
PRYG000443,البراعم,,,2025-02-01 15:41:12,,True,admin
PRYG000444,البراعم,,,2025-02-01 15:42:55,,True,admin
PRYG000445,البراعم,,,2025-02-01 15:46:03,,True,admin
PRYG000446,البراعم,,,2025-03-30 15:06:29,,True,admin
PRYG000447,البراعم,,,2025-02-01 15:46:18,,True,admin
PRYG000448,البراعم,,,2025-02-01 15:47:30,,True,admin
PRYG000449,البراعم,,,2025-03-30 15:08:06,,True,admin
PRYG000450,البراعم,,,2025-02-01 15:49:55,,True,admin
PRYG000451,البراعم,,,2025-02-01 15:52:51,,True,admin
PRYG000452,البراعم,,,2025-02-01 15:54:37,,True,admin
PRYG000453,الإعدادي,,,2025-02-01 15:56:31,,True,admin
PRYG000454,البراعم,,,2025-02-01 16:01:06,,True,admin
PRYG000455,العاملة,,,2025-02-01 16:01:42,,True,admin
PRYG000456,البراعم,,,2025-02-01 16:03:44,,True,admin
PRYG000457,العاملة,,,2025-02-01 16:04:41,,True,admin
PRYG000458,الإعدادي,,,2025-02-01 16:04:52,,True,admin
PRYG000459,البراعم,,,2025-02-01 16:05:41,,True,admin
PRYG000460,الجامعيّة,,,2025-02-01 16:15:29,,True,admin
PRYG000461,البراعم,,,2025-02-01 16:20:00,,True,admin
PRYG000462,البراعم,,,2025-02-01 16:22:19,,True,admin
PRYG000463,العاملة,,,2025-02-01 16:22:56,,True,admin
PRYG000464,العاملة,,,2025-06-26 20:20:12,,True,admin
PRYG000465,البراعم,,,2025-02-01 16:23:32,,True,admin
PRYG000466,العاملة,,,2025-02-01 16:23:59,,True,admin
PRYG000467,الثانوي,,,2025-02-01 16:24:02,,True,admin
PRYG000468,الثانوي,,,2025-02-01 16:43:48,,True,admin
PRYG000469,الإعدادي,,,2025-02-01 16:45:55,,True,admin
PRYG000470,البراعم,,,2025-02-01 16:59:38,,True,admin
PRYG000471,الإعدادي,,,2025-02-01 17:01:04,,True,admin
PRYG000472,الثانوي,,,2025-02-01 17:04:00,,True,admin
PRYG000473,العاملة,,,2025-02-01 17:06:02,,True,admin
PRYG000474,الإعدادي,,,2025-02-01 17:33:17,,True,admin
PRYG000475,الجامعيّة,,,2025-02-01 17:33:50,,True,admin
PRYG000476,الإعدادي,,,2025-02-01 17:35:02,,True,admin
PRYG000477,البراعم,,,2025-02-01 18:09:32,,True,admin
PRYG000478,البراعم,,,2025-02-01 19:08:41,,True,admin
PRYG000479,البراعم,,,2025-02-01 19:11:43,,True,admin
PRYG000480,البراعم,,,2025-02-01 19:14:56,,True,admin
PRYG000481,البراعم,,,2025-02-01 19:17:13,,True,admin
PRYG000482,الإعدادي,,,2025-02-01 19:20:59,,True,admin
PRYG000483,الثانوي,,,2025-02-01 20:41:09,,True,admin
PRYG000484,الثانوي,,,2025-02-01 20:42:02,,True,admin
PRYG000485,الإعدادي,,,2025-02-01 20:42:42,,True,admin
PRYG000486,الثانوي,,,2025-02-01 20:43:35,,True,admin
PRYG000487,الثانوي,,,2025-02-01 20:43:36,,True,admin
PRYG000488,الثانوي,,,2025-02-01 20:43:00,,True,admin
PRYG000489,الثانوي,,,2025-02-01 20:45:02,,True,admin
PRYG000490,الثانوي,,,2025-02-01 20:45:17,,True,admin
PRYG000491,الثانوي,,,2025-02-01 20:46:42,,True,admin
PRYG000492,الثانوي,,,2025-02-01 20:47:48,,True,admin
PRYG000493,البراعم,,,2025-02-01 20:48:54,,True,admin
PRYG000494,الثانوي,,,2025-02-01 20:49:57,,True,admin
PRYG000494,الإعدادي,,,2025-02-01 20:49:57,,True,admin
PRYG000495,الثانوي,,,2025-02-01 20:50:28,,True,admin
PRYG000496,الثانوي,,,2025-02-01 20:50:47,,True,admin
PRYG000497,الجامعيّة,,,2025-02-01 20:51:51,,True,admin
PRYG000497,الثانوي,,,2025-02-01 20:51:51,,True,admin
PRYG000498,الثانوي,,,2025-02-01 20:56:13,,True,admin
PRYG000499,البراعم,,,2025-02-01 20:57:44,,True,admin
PRYG000500,البراعم,,,2025-02-01 20:57:58,,True,admin
PRYG000501,الثانوي,,,2025-02-01 20:58:50,,True,admin
PRYG000502,البراعم,,,2025-02-01 21:00:47,,True,admin
PRYG000503,البراعم,,,2025-02-01 21:02:27,,True,admin
PRYG000504,الثانوي,,,2025-02-01 21:05:33,,True,admin
PRYG000505,البراعم,,,2025-02-01 21:06:06,,True,admin
PRYG000506,البراعم,,,2025-03-31 14:01:09,,True,admin
PRYG000507,البراعم,,,2025-02-01 21:06:11,,True,admin
PRYG000508,البراعم,,,2025-02-01 21:06:53,,True,admin
PRYG000509,البراعم,,,2025-02-01 21:08:56,,True,admin
PRYG000510,البراعم,,,2025-02-01 21:10:05,,True,admin
PRYG000511,البراعم,,,2025-02-01 21:10:48,,True,admin
PRYG000512,الإعدادي,,,2025-02-01 21:12:05,,True,admin
PRYG000513,الإعدادي,,,2025-02-01 21:13:32,,True,admin
PRYG000514,العاملة,,,2025-02-01 21:13:52,,True,admin
PRYG000515,الإعدادي,,,2025-02-01 21:14:44,,True,admin
PRYG000516,البراعم,,,2025-02-01 21:14:45,,True,admin
PRYG000517,البراعم,,,2025-02-01 21:14:54,,True,admin
PRYG000518,الإعدادي,,,2025-02-01 21:15:14,,True,admin
PRYG000519,البراعم,,,2025-02-01 21:16:36,,True,admin
PRYG000520,البراعم,,,2025-02-01 21:16:49,,True,admin
PRYG000521,الثانوي,,,2025-02-01 21:21:06,,True,admin
PRYG000522,الجامعيّة,,,2025-02-01 21:33:54,,True,admin
PRYG000523,البراعم,,,2025-02-01 21:42:00,,True,admin
PRYG000524,البراعم,,,2025-02-01 21:43:21,,True,admin
PRYG000525,البراعم,,,2025-03-30 17:30:56,,True,admin
PRYG000526,الجامعيّة,,,2025-02-01 21:44:07,,True,admin
PRYG000527,البراعم,,,2025-02-01 21:44:51,,True,admin
PRYG000528,البراعم,,,2025-02-01 21:45:20,,True,admin
PRYG000529,البراعم,,,2025-03-31 14:02:39,,True,admin
PRYG000530,البراعم,,,2025-02-01 21:46:43,,True,admin
PRYG000531,البراعم,,,2025-02-01 21:49:07,,True,admin
PRYG000532,العاملة,,,2025-02-01 21:49:58,,True,admin
PRYG000533,الثانوي,,,2025-02-01 21:55:58,,True,admin
PRYG000534,البراعم,,,2025-02-01 21:59:15,,True,admin
PRYG000535,البراعم,,,2025-02-01 22:03:08,,True,admin
PRYG000536,البراعم,,,2025-02-01 22:07:55,,True,admin
PRYG000537,البراعم,,,2025-02-01 22:09:36,,True,admin
PRYG000538,الجامعيّة,,,2025-02-01 22:28:44,,True,admin
PRYG000539,الجامعيّة,,,2025-02-01 22:38:12,,True,admin
PRYG000540,العاملة,,,2025-02-01 22:39:57,,True,admin
PRYG000541,العاملة,,,2025-02-01 22:40:07,,True,admin
PRYG000542,الجامعيّة,,,2025-02-01 22:40:12,,True,admin
PRYG000543,العاملة,,,2025-02-01 22:40:21,,True,admin
PRYG000543,الجامعيّة,,,2025-02-01 22:40:21,,True,admin
PRYG000544,العاملة,,,2025-02-01 22:40:31,,True,admin
PRYG000545,البراعم,,,2025-02-01 22:42:56,,True,admin
PRYG000546,العاملة,,,2025-02-01 22:48:27,,True,admin
PRYG000547,الثانوي,,,2025-02-01 22:58:19,,True,admin
PRYG000547,الإعدادي,,,2025-02-01 22:58:19,,True,admin
PRYG000548,البراعم,,,2025-02-01 22:58:55,,True,admin
PRYG000549,البراعم,,,2025-02-01 23:03:48,,True,admin
PRYG000550,البراعم,,,2025-02-01 23:12:18,,True,admin
PRYG000551,البراعم,,,2025-06-29 14:54:27,,True,admin
PRYG000552,البراعم,,,2025-02-01 23:18:24,,True,admin
PRYG000553,البراعم,,,2025-03-30 15:25:38,,True,admin
PRYG000554,الجامعيّة,,,2025-02-01 23:23:27,,True,admin
PRYG000555,العاملة,,,2025-02-01 23:26:20,,True,admin
PRYG000556,العاملة,,,2025-02-01 23:45:03,,True,admin
PRYG000557,الثانوي,,,2025-02-02 00:11:15,,True,admin
PRYG000557,الإعدادي,,,2025-02-02 00:11:15,,True,admin
PRYG000558,الثانوي,,,2025-02-02 00:16:32,,True,admin
PRYG000559,البراعم,,,2025-02-02 01:27:58,,True,admin
PRYG000560,الثانوي,,,2025-02-02 06:33:07,,True,admin
PRYG000561,الثانوي,,,2025-02-02 08:11:00,,True,admin
PRYG000562,العاملة,,,2025-02-02 08:35:34,,True,admin
PRYG000563,العاملة,,,2025-02-02 10:15:37,,True,admin
PRYG000564,العاملة,,,2025-02-02 10:24:42,,True,admin
PRYG000565,البراعم,,,2025-02-02 10:27:30,,True,admin
PRYG000566,البراعم,,,2025-02-02 10:29:17,,True,admin
PRYG000567,البراعم,,,2025-02-02 10:29:38,,True,admin
PRYG000568,العاملة,,,2025-02-02 10:30:54,,True,admin
PRYG000569,العاملة,,,2025-02-02 10:32:34,,True,admin
PRYG000570,البراعم,,,2025-02-02 10:35:12,,True,admin
PRYG000571,البراعم,,,2025-02-02 10:36:39,,True,admin
PRYG000572,البراعم,,,2025-02-02 10:37:53,,True,admin
PRYG000573,البراعم,,,2025-02-02 10:38:12,,True,admin
PRYG000574,البراعم,,,2025-02-02 10:39:15,,True,admin
PRYG000575,البراعم,,,2025-02-02 10:56:05,,True,admin
PRYG000576,الثانوي,,,2025-02-02 10:59:22,,True,admin
PRYG000577,الثانوي,,,2025-02-02 11:00:53,,True,admin
PRYG000578,الثانوي,,,2025-11-01 18:26:01,,True,admin
PRYG000579,الثانوي,,,2025-02-02 11:01:33,,True,admin
PRYG000580,البراعم,,,2025-02-02 11:05:34,,True,admin
PRYG000581,الثانوي,,,2025-02-02 11:06:08,,True,admin
PRYG000582,البراعم,,,2025-02-02 11:06:47,,True,admin
PRYG000583,الثانوي,,,2025-02-02 11:07:01,,True,admin
PRYG000584,الثانوي,,,2025-02-02 11:09:31,,True,admin
PRYG000585,البراعم,,,2025-02-02 11:10:58,,True,admin
PRYG000586,الثانوي,,,2025-02-02 11:11:06,,True,admin
PRYG000587,الثانوي,,,2025-02-02 11:19:03,,True,admin
PRYG000588,الثانوي,,,2025-02-02 11:27:35,,True,admin
PRYG000589,البراعم,,,2025-02-02 11:30:23,,True,admin
PRYG000590,الثانوي,,,2025-02-02 11:31:22,,True,admin
PRYG000591,الثانوي,,,2025-02-02 11:34:54,,True,admin
PRYG000592,البراعم,,,2025-02-02 11:41:45,,True,admin
PRYG000593,البراعم,,,2025-02-02 11:43:19,,True,admin
PRYG000594,الثانوي,,,2025-02-02 11:47:23,,True,admin
PRYG000595,الثانوي,,,2025-02-02 11:51:20,,True,admin
PRYG000596,البراعم,,,2025-02-02 11:54:49,,True,admin
PRYG000597,البراعم,,,2025-02-02 11:56:28,,True,admin
PRYG000598,العاملة,,,2025-02-02 12:05:00,,True,admin
PRYG000599,الثانوي,,,2025-02-02 12:31:02,,True,admin
PRYG000600,البراعم,,,2025-02-02 12:56:04,,True,admin
PRYG000601,العاملة,,,2025-02-02 12:59:35,,True,admin
PRYG000602,البراعم,,,2025-02-02 13:03:43,,True,admin
PRYG000603,البراعم,,,2025-02-02 13:05:40,,True,admin
PRYG000604,الإعدادي,,,2025-02-02 13:15:16,,True,admin
PRYG000605,الإعدادي,,,2025-02-02 13:16:54,,True,admin
PRYG000606,الإعدادي,,,2025-02-02 13:19:23,,True,admin
PRYG000607,العاملة,,,2025-02-02 13:39:29,,True,admin
PRYG000608,الثانوي,,,2025-02-02 13:59:05,,True,admin
PRYG000609,الثانوي,,,2025-02-02 14:14:12,,True,admin
PRYG000610,الإعدادي,,,2025-02-02 15:14:10,,True,admin
PRYG000611,الإعدادي,,,2025-02-02 15:18:09,,True,admin
PRYG000612,الثانوي,,,2025-02-02 15:23:11,,True,admin
PRYG000613,البراعم,,,2025-02-02 15:35:59,,True,admin
PRYG000614,العاملة,,,2025-02-02 15:45:21,,True,admin
PRYG000615,العاملة,,,2025-11-04 10:44:45,,True,admin
PRYG000616,الثانوي,,,2025-02-02 15:45:22,,True,admin
PRYG000617,الثانوي,,,2025-02-02 16:00:16,,True,admin
PRYG000618,الثانوي,,,2025-02-02 16:20:21,,True,admin
PRYG000619,الثانوي,,,2025-02-02 16:33:48,,True,admin
PRYG000620,الثانوي,,,2025-02-02 16:57:19,,True,admin
PRYG000621,الثانوي,,,2025-02-02 17:02:30,,True,admin
PRYG000622,الثانوي,,,2025-02-02 17:30:55,,True,admin
PRYG000623,الجامعيّة,,,2025-02-02 18:10:25,,True,admin
PRYG000624,الثانوي,,,2025-02-02 19:53:09,,True,admin
PRYG000625,الثانوي,,,2025-02-02 20:25:47,,True,admin
PRYG000626,الثانوي,,,2025-02-02 21:06:35,,True,admin
PRYG000627,الثانوي,,,2025-02-02 21:31:45,,True,admin
PRYG000628,البراعم,,,2025-02-02 21:47:44,,True,admin
PRYG000629,البراعم,,,2025-02-02 21:50:25,,True,admin
PRYG000630,البراعم,,,2025-02-02 22:19:38,,True,admin
PRYG000631,الجامعيّة,,,2025-02-03 01:37:51,,True,admin
PRYG000632,الجامعيّة,,,2025-02-03 12:05:27,,True,admin
PRYG000633,الإعدادي,,,2025-02-03 12:13:38,,True,admin
PRYG000634,الإعدادي,,,2025-02-03 12:25:06,,True,admin
PRYG000635,الإعدادي,,,2025-02-03 12:34:52,,True,admin
PRYG000636,الإعدادي,,,2025-02-03 12:43:50,,True,admin
PRYG000637,الإعدادي,,,2025-02-03 12:49:04,,True,admin
PRYG000638,الإعدادي,,,2025-02-03 12:51:01,,True,admin
PRYG000639,الثانوي,,,2025-02-03 12:51:13,,True,admin
PRYG000640,البراعم,,,2025-02-03 12:54:42,,True,admin
PRYG000641,البراعم,,,2025-02-03 12:59:56,,True,admin
PRYG000642,الإعدادي,,,2025-02-03 13:15:11,,True,admin
PRYG000643,البراعم,,,2025-02-03 13:17:48,,True,admin
PRYG000644,العاملة,,,2025-02-03 14:01:23,,True,admin
PRYG000645,البراعم,,,2025-02-03 14:14:22,,True,admin
PRYG000646,البراعم,,,2025-02-03 14:17:22,,True,admin
PRYG000647,الجامعيّة,,,2025-02-03 14:23:56,,True,admin
PRYG000648,الجامعيّة,,,2025-02-03 14:35:24,,True,admin
PRYG000649,الإعدادي,,,2025-02-03 14:40:28,,True,admin
PRYG000650,الإعدادي,,,2025-02-03 14:48:20,,True,admin
PRYG000651,الإعدادي,,,2025-02-03 14:50:08,,True,admin
PRYG000652,الإعدادي,,,2025-02-03 15:03:29,,True,admin
PRYG000653,الثانوي,,,2025-02-03 15:16:42,,True,admin
PRYG000654,الإعدادي,,,2025-02-03 15:23:59,,True,admin
PRYG000655,الإعدادي,,,2025-02-03 15:28:18,,True,admin
PRYG000656,الثانوي,,,2025-02-03 15:29:44,,True,admin
PRYG000657,الإعدادي,,,2025-02-03 15:34:04,,True,admin
PRYG000658,الإعدادي,,,2025-02-03 15:34:05,,True,admin
PRYG000659,الإعدادي,,,2025-02-03 15:36:43,,True,admin
PRYG000660,الإعدادي,,,2025-02-03 15:49:30,,True,admin
PRYG000661,الإعدادي,,,2025-02-03 15:57:31,,True,admin
PRYG000662,الإعدادي,,,2025-02-03 16:03:26,,True,admin
PRYG000663,الإعدادي,,,2025-02-03 16:11:27,,True,admin
PRYG000664,الإعدادي,,,2025-02-03 16:48:48,,True,admin
PRYG000665,الإعدادي,,,2025-02-03 16:53:07,,True,admin
PRYG000666,العاملة,,,2025-02-03 17:08:31,,True,admin
PRYG000667,الإعدادي,,,2025-02-03 17:50:47,,True,admin
PRYG000668,الإعدادي,,,2025-02-03 18:07:36,,True,admin
PRYG000669,الإعدادي,,,2025-02-03 18:12:54,,True,admin
PRYG000670,الإعدادي,,,2025-02-03 18:14:43,,True,admin
PRYG000671,الإعدادي,,,2025-02-03 18:19:06,,True,admin
PRYG000672,العاملة,,,2025-02-03 18:37:02,,True,admin
PRYG000673,الجامعيّة,,,2025-02-03 18:44:48,,True,admin
PRYG000674,الجامعيّة,,,2025-02-03 18:46:17,,True,admin
PRYG000675,الجامعيّة,,,2025-02-03 18:48:56,,True,admin
PRYG000676,الجامعيّة,,,2025-02-03 18:52:29,,True,admin
PRYG000677,الجامعيّة,,,2025-02-03 19:32:41,,True,admin
PRYG000678,العاملة,,,2025-02-03 20:15:43,,True,admin
PRYG000679,الجامعيّة,,,2025-02-03 21:57:15,,True,admin
PRYG000680,الجامعيّة,,,2025-02-03 21:57:27,,True,admin
PRYG000681,الجامعيّة,,,2025-02-03 23:01:11,,True,admin
PRYG000682,العاملة,,,2025-02-04 02:39:21,,True,admin
PRYG000683,الجامعيّة,,,2025-02-04 06:00:27,,True,admin
PRYG000684,البراعم,,,2025-02-04 09:52:07,,True,admin
PRYG000685,البراعم,,,2025-02-04 10:05:56,,True,admin
PRYG000686,البراعم,,,2025-02-04 11:15:14,,True,admin
PRYG000687,البراعم,,,2025-02-04 11:22:27,,True,admin
PRYG000688,الإعدادي,,,2025-02-04 11:24:44,,True,admin
PRYG000689,البراعم,,,2025-02-04 11:25:56,,True,admin
PRYG000690,الجامعيّة,,,2025-02-04 13:46:24,,True,admin
PRYG000691,الجامعيّة,,,2025-02-04 13:52:51,,True,admin
PRYG000692,الجامعيّة,,,2025-02-04 14:04:10,,True,admin
PRYG000693,الجامعيّة,,,2025-02-04 14:18:42,,True,admin
PRYG000694,البراعم,,,2025-02-04 14:22:31,,True,admin
PRYG000695,الإعدادي,,,2025-02-04 14:24:49,,True,admin
PRYG000696,البراعم,,,2025-02-04 14:31:06,,True,admin
PRYG000697,البراعم,,,2025-02-04 14:45:34,,True,admin
PRYG000698,العاملة,,,2025-02-04 15:30:45,,True,admin
PRYG000699,الإعدادي,,,2025-02-04 16:39:41,,True,admin
PRYG000700,الجامعيّة,,,2025-02-04 16:45:47,,True,admin
PRYG000701,الجامعيّة,,,2025-02-04 17:39:38,,True,admin
PRYG000702,الجامعيّة,,,2025-02-04 17:41:36,,True,admin
PRYG000703,الثانوي,,,2025-02-04 18:07:40,,True,admin
PRYG000704,البراعم,,,2025-02-04 18:08:17,,True,admin
PRYG000705,الإعدادي,,,2025-02-04 18:25:25,,True,admin
PRYG000706,البراعم,,,2025-02-04 18:26:59,,True,admin
PRYG000707,الإعدادي,,,2025-02-04 20:08:04,,True,admin
PRYG000708,الإعدادي,,,2025-02-04 21:03:59,,True,admin
PRYG000709,الإعدادي,,,2025-02-04 21:21:59,,True,admin
PRYG000710,البراعم,,,2025-02-04 21:25:25,,True,admin
