school_record_id,grade,scd_active_from,scd_active_to,scd_currently_active_flag,scd_changed_by_user
SC000231,الصف السابع,2025-02-02 15:18:09,,True,admin
SC000231,الصف الثامن,2025-02-02 15:18:09,,True,admin
SC000232,الصف العاشر,2025-02-02 15:23:11,,True,admin
SC000232,الصف الحادي عشر (الأول ثانوي),2025-02-02 15:23:11,,True,admin
SC000233,الصف الأول,2025-02-02 15:35:59,,True,admin
SC000233,الصف الثاني,2025-02-02 15:35:59,,True,admin
SC000234,الصف الحادي عشر (الأول ثانوي),2025-02-02 15:45:22,,True,admin
SC000234,الصف الثاني عشر (التوجيهي),2025-02-02 15:45:22,,True,admin
SC000235,الصف التاسع,2025-02-02 16:00:16,,True,admin
SC000235,الصف العاشر,2025-02-02 16:00:16,,True,admin
SC000236,الصف الثاني عشر (التوجيهي),2025-02-02 16:20:21,,True,admin
SC000238,الصف الثاني عشر (التوجيهي),2025-02-02 16:57:19,,True,admin
SC000239,الصف العاشر,2025-02-02 17:02:30,,True,admin
SC000239,الصف الحادي عشر (الأول ثانوي),2025-02-02 17:02:30,,True,admin
SC000240,الصف الثاني عشر (التوجيهي),2025-02-02 17:30:55,,True,admin
SC000241,الصف الثاني عشر (التوجيهي),2025-02-02 19:53:09,,True,admin
SC000242,الصف العاشر,2025-02-02 20:25:47,,True,admin
SC000242,الصف الحادي عشر (الأول ثانوي),2025-02-02 20:25:47,,True,admin
SC000244,الصف التاسع,2025-02-02 21:31:45,,True,admin
SC000244,الصف العاشر,2025-02-02 21:31:45,,True,admin
SC000245,الصف الأول,2025-02-02 21:47:44,,True,admin
SC000245,الصف الثاني,2025-02-02 21:47:44,,True,admin
SC000246,الروضة الكبرى (KG2),2025-02-02 21:50:25,,True,admin
SC000246,الصف الأول,2025-02-02 21:50:25,,True,admin
SC000247,الروضة الصغرى (KG1),2025-02-02 22:19:38,,True,admin
SC000247,الروضة الكبرى (KG2),2025-02-02 22:19:38,,True,admin
SC000249,الصف السادس,2025-02-03 12:13:38,,True,admin
SC000249,الصف السابع,2025-02-03 12:13:38,,True,admin
SC000253,الصف السابع,2025-02-03 12:25:06,,True,admin
SC000253,الصف الثامن,2025-02-03 12:25:06,,True,admin
SC000256,الصف السابع,2025-02-03 12:43:50,,True,admin
SC000256,الصف الثامن,2025-02-03 12:43:50,,True,admin
SC000259,الصف السادس,2025-02-03 12:51:01,,True,admin
SC000259,الصف السابع,2025-02-03 12:51:01,,True,admin
SC000260,الصف التاسع,2025-02-03 12:51:13,,True,admin
SC000260,الصف العاشر,2025-02-03 12:51:13,,True,admin
SC000261,الصف الخامس,2025-02-03 12:54:42,,True,admin
SC000261,الصف السادس,2025-02-03 12:54:42,,True,admin
SC000262,الصف الخامس,2025-02-03 12:59:56,,True,admin
SC000262,الصف السادس,2025-02-03 12:59:56,,True,admin
SC000264,الصف الثامن,2025-02-03 13:15:11,,True,admin
SC000264,الصف التاسع,2025-02-03 13:15:11,,True,admin
SC000265,الصف الثالث,2025-02-03 13:17:48,,True,admin
SC000265,الصف الرابع,2025-02-03 13:17:48,,True,admin
SC000266,الصف الأول,2025-02-03 14:14:22,,True,admin
SC000266,الصف الثاني,2025-02-03 14:14:22,,True,admin
SC000268,الروضة الصغرى (KG1),2025-02-03 14:17:22,,True,admin
SC000269,الصف السابع,2025-02-03 14:40:28,,True,admin
SC000269,الصف الثامن,2025-02-03 14:40:28,,True,admin
SC000271,الصف الثامن,2025-02-03 14:50:08,,True,admin
SC000271,الصف التاسع,2025-02-03 14:50:08,,True,admin
SC000272,الصف الثامن,2025-02-03 15:03:29,,True,admin
SC000272,الصف التاسع,2025-02-03 15:03:29,,True,admin
SC000273,الصف العاشر,2025-02-03 15:16:42,,True,admin
SC000273,الصف الحادي عشر (الأول ثانوي),2025-02-03 15:16:42,,True,admin
SC000274,الصف السابع,2025-02-03 15:23:59,,True,admin
SC000274,الصف الثامن,2025-02-03 15:23:59,,True,admin
SC000276,الصف العاشر,2025-02-03 15:29:44,,True,admin
SC000276,الصف الحادي عشر (الأول ثانوي),2025-02-03 15:29:44,,True,admin
SC000277,الصف السابع,2025-02-03 15:34:04,,True,admin
SC000277,الصف الثامن,2025-02-03 15:34:04,,True,admin
SC000279,الصف السابع,2025-02-03 15:36:43,,True,admin
SC000279,الصف الثامن,2025-02-03 15:36:43,,True,admin
SC000281,الصف الثامن,2025-02-03 15:49:30,,True,admin
SC000281,الصف التاسع,2025-02-03 15:49:30,,True,admin
SC000282,الصف الثامن,2025-02-03 15:57:31,,True,admin
SC000282,الصف التاسع,2025-02-03 15:57:31,,True,admin
SC000284,الصف السابع,2025-02-03 16:03:26,,True,admin
SC000284,الصف الثامن,2025-02-03 16:03:26,,True,admin
SC000285,الصف السادس,2025-02-03 16:11:27,,True,admin
SC000285,الصف السابع,2025-02-03 16:11:27,,True,admin
SC000286,الصف السابع,2025-02-03 16:48:48,,True,admin
SC000286,الصف الثامن,2025-02-03 16:48:48,,True,admin
SC000287,الصف السادس,2025-02-03 16:53:07,,True,admin
SC000287,الصف السابع,2025-02-03 16:53:07,,True,admin
SC000290,الصف الثامن,2025-02-03 17:50:47,,True,admin
SC000290,الصف التاسع,2025-02-03 17:50:47,,True,admin
SC000292,الصف السابع,2025-02-03 18:07:36,,True,admin
SC000292,الصف الثامن,2025-02-03 18:07:36,,True,admin
SC000293,الصف السابع,2025-02-03 18:12:54,,True,admin
SC000293,الصف الثامن,2025-02-03 18:12:54,,True,admin
SC000294,الصف الثامن,2025-02-03 18:14:43,,True,admin
SC000294,الصف التاسع,2025-02-03 18:14:43,,True,admin
SC000295,الصف السابع,2025-02-03 18:19:06,,True,admin
SC000295,الصف الثامن,2025-02-03 18:19:06,,True,admin
SC000299,الصف الثاني,2025-02-04 09:52:07,,True,admin
SC000299,الصف الثالث,2025-02-04 09:52:07,,True,admin
SC000300,الروضة الصغرى (KG1),2025-02-04 10:05:56,,True,admin
SC000300,الروضة الكبرى (KG2),2025-02-04 10:05:56,,True,admin
SC000301,الصف الأول,2025-02-04 11:15:14,,True,admin
SC000301,الصف الثاني,2025-02-04 11:15:14,,True,admin
SC000303,الصف الأول,2025-02-04 11:22:27,,True,admin
SC000303,الصف الثاني,2025-02-04 11:22:27,,True,admin
SC000305,الصف السادس,2025-02-04 11:24:44,,True,admin
SC000305,الصف السابع,2025-02-04 11:24:44,,True,admin
SC000307,الصف الثالث,2025-02-04 11:25:56,,True,admin
SC000307,الصف الرابع,2025-02-04 11:25:56,,True,admin
SC000309,الصف الرابع,2025-02-04 14:22:31,,True,admin
SC000309,الصف الخامس,2025-02-04 14:22:31,,True,admin
SC000310,الصف السادس,2025-02-04 14:24:49,,True,admin
SC000310,الصف السابع,2025-02-04 14:24:49,,True,admin
SC000311,الصف الخامس,2025-02-04 14:31:06,,True,admin
SC000311,الصف السادس,2025-02-04 14:31:06,,True,admin
SC000312,الصف الرابع,2025-02-04 14:45:34,,True,admin
SC000312,الصف الخامس,2025-02-04 14:45:34,,True,admin
SC000313,الصف الثامن,2025-02-04 16:39:41,,True,admin
SC000313,الصف التاسع,2025-02-04 16:39:41,,True,admin
SC000314,الصف التاسع,2025-02-04 18:07:40,,True,admin
SC000314,الصف العاشر,2025-02-04 18:07:40,,True,admin
SC000315,الصف الثالث,2025-02-04 18:08:17,,True,admin
SC000315,الصف الرابع,2025-02-04 18:08:17,,True,admin
SC000317,الصف السادس,2025-02-04 18:25:25,,True,admin
SC000317,الصف السابع,2025-02-04 18:25:25,,True,admin
SC000318,الصف الخامس,2025-02-04 18:26:59,,True,admin
SC000318,الصف السادس,2025-02-04 18:26:59,,True,admin
SC000320,الصف السابع,2025-02-04 20:08:04,,True,admin
SC000320,الصف الثامن,2025-02-04 20:08:04,,True,admin
SC000321,الصف الثامن,2025-02-04 21:03:59,,True,admin
SC000321,الصف التاسع,2025-02-04 21:03:59,,True,admin
SC000322,الصف السادس,2025-02-04 21:21:59,,True,admin
SC000322,الصف السابع,2025-02-04 21:21:59,,True,admin
SC000323,الصف الثاني,2025-02-04 21:25:25,,True,admin
SC000323,الصف الثالث,2025-02-04 21:25:25,,True,admin
SC000324,الصف الأول,2025-02-04 21:28:39,,True,admin
SC000324,الصف الثاني,2025-02-04 21:28:39,,True,admin
SC000325,الصف التاسع,2025-02-04 21:37:51,,True,admin
SC000325,الصف العاشر,2025-02-04 21:37:51,,True,admin
SC000326,الروضة الكبرى (KG2),2025-02-05 15:01:33,,True,admin
SC000326,الصف الأول,2025-02-05 15:01:33,,True,admin
SC000327,الصف الحادي عشر (الأول ثانوي),2025-02-05 16:51:02,,True,admin
SC000327,الصف الثاني عشر (التوجيهي),2025-02-05 16:51:02,,True,admin
SC000329,الصف السابع,2025-02-05 18:37:38,,True,admin
SC000329,الصف الثامن,2025-02-05 18:37:38,,True,admin
SC000330,الصف الثاني عشر (التوجيهي),2025-02-05 18:58:56,,True,admin
SC000331,الروضة الكبرى (KG2),2025-02-06 10:29:22,,True,admin
SC000331,الصف الأول,2025-02-06 10:29:22,,True,admin
SC000332,الصف الرابع,2025-02-06 10:42:07,,True,admin
SC000332,الصف الخامس,2025-02-06 10:42:07,,True,admin
SC000333,الصف الرابع,2025-02-06 10:45:40,,True,admin
SC000333,الصف الخامس,2025-02-06 10:45:40,,True,admin
SC000334,الصف العاشر,2025-02-06 18:11:08,,True,admin
SC000334,الصف الحادي عشر (الأول ثانوي),2025-02-06 18:11:08,,True,admin
SC000335,الصف الثالث,2025-02-06 22:36:14,,True,admin
SC000335,الصف الرابع,2025-02-06 22:36:14,,True,admin
SC000336,الصف الثاني,2025-02-07 12:08:32,,True,admin
SC000336,الصف الثالث,2025-02-07 12:08:32,,True,admin
SC000337,الصف الثالث,2025-02-07 13:33:34,,True,admin
SC000337,الصف الرابع,2025-02-07 13:33:34,,True,admin
SC000338,الروضة الكبرى (KG2),2025-02-07 13:35:18,,True,admin
SC000338,الصف الأول,2025-02-07 13:35:18,,True,admin
SC000339,الروضة الكبرى (KG2),2025-02-07 15:10:05,,True,admin
SC000339,الصف الأول,2025-02-07 15:10:05,,True,admin
SC000340,الصف الخامس,2025-02-07 17:56:30,,True,admin
SC000340,الصف السادس,2025-02-07 17:56:30,,True,admin
SC000341,الصف الثاني,2025-02-07 17:58:05,,True,admin
SC000341,الصف الثالث,2025-02-07 17:58:05,,True,admin
SC000343,الصف التاسع,2025-02-08 19:25:28,,True,admin
SC000343,الصف العاشر,2025-02-08 19:25:28,,True,admin
SC000344,الصف السابع,2025-02-08 20:39:02,,True,admin
SC000344,الصف الثامن,2025-02-08 20:39:02,,True,admin
SC000345,الصف الحادي عشر (الأول ثانوي),2025-02-09 20:15:01,,True,admin
SC000345,الصف الثاني عشر (التوجيهي),2025-02-09 20:15:01,,True,admin
SC000346,الصف الحادي عشر (الأول ثانوي),2025-02-10 14:00:14,,True,admin
SC000346,الصف الثاني عشر (التوجيهي),2025-02-10 14:00:14,,True,admin
SC000347,الصف التاسع,2025-02-10 14:03:48,,True,admin
SC000347,الصف العاشر,2025-02-10 14:03:48,,True,admin
SC000348,الصف الحادي عشر (الأول ثانوي),2025-02-10 14:04:33,,True,admin
SC000348,الصف الثاني عشر (التوجيهي),2025-02-10 14:04:33,,True,admin
SC000349,الصف الثاني عشر (التوجيهي),2025-02-10 14:08:07,,True,admin
SC000350,الصف الثاني عشر (التوجيهي),2025-02-10 14:15:44,,True,admin
SC000351,الصف الحادي عشر (الأول ثانوي),2025-02-10 14:16:01,,True,admin
SC000351,الصف الثاني عشر (التوجيهي),2025-02-10 14:16:01,,True,admin
SC000353,الصف العاشر,2025-02-10 14:28:20,,True,admin
SC000353,الصف الحادي عشر (الأول ثانوي),2025-02-10 14:28:20,,True,admin
SC000354,الصف العاشر,2025-02-10 14:31:49,,True,admin
SC000354,الصف الحادي عشر (الأول ثانوي),2025-02-10 14:31:49,,True,admin
SC000355,الصف العاشر,2025-02-10 14:34:32,,True,admin
SC000355,الصف الحادي عشر (الأول ثانوي),2025-02-10 14:34:32,,True,admin
SC000356,الصف العاشر,2025-02-10 15:48:51,,True,admin
SC000356,الصف الحادي عشر (الأول ثانوي),2025-02-10 15:48:51,,True,admin
SC000357,الصف الحادي عشر (الأول ثانوي),2025-02-10 16:00:00,,True,admin
SC000357,الصف الثاني عشر (التوجيهي),2025-02-10 16:00:00,,True,admin
SC000358,الصف التاسع,2025-02-10 16:24:43,,True,admin
SC000358,الصف العاشر,2025-02-10 16:24:43,,True,admin
SC000359,الصف الثاني عشر (التوجيهي),2025-02-10 16:48:13,,True,admin
SC000360,الصف العاشر,2025-02-10 19:17:41,,True,admin
SC000360,الصف الحادي عشر (الأول ثانوي),2025-02-10 19:17:41,,True,admin
SC000361,الصف التاسع,2025-02-10 19:38:31,,True,admin
SC000361,الصف العاشر,2025-02-10 19:38:31,,True,admin
SC000362,الصف العاشر,2025-02-10 21:29:11,,True,admin
SC000362,الصف الحادي عشر (الأول ثانوي),2025-02-10 21:29:11,,True,admin
SC000363,الصف الثاني,2025-02-10 23:08:26,,True,admin
SC000363,الصف الثالث,2025-02-10 23:08:26,,True,admin
SC000364,الصف التاسع,2025-02-11 16:46:23,,True,admin
SC000364,الصف العاشر,2025-02-11 16:46:23,,True,admin
SC000365,الصف التاسع,2025-02-11 18:00:20,,True,admin
SC000365,الصف العاشر,2025-02-11 18:00:20,,True,admin
SC000366,الصف العاشر,2025-02-12 22:46:25,,True,admin
SC000366,الصف الحادي عشر (الأول ثانوي),2025-02-12 22:46:25,,True,admin
SC000367,الصف التاسع,2025-02-12 22:52:32,,True,admin
SC000367,الصف العاشر,2025-02-12 22:52:32,,True,admin
SC000368,الصف التاسع,2025-02-12 22:55:43,,True,admin
SC000368,الصف العاشر,2025-02-12 22:55:43,,True,admin
SC000369,الصف التاسع,2025-02-12 22:57:51,,True,admin
SC000369,الصف العاشر,2025-02-12 22:57:51,,True,admin
SC000370,الصف التاسع,2025-02-12 23:09:34,,True,admin
SC000370,الصف العاشر,2025-02-12 23:09:34,,True,admin
SC000373,الصف التاسع,2025-02-12 23:18:26,,True,admin
SC000373,الصف العاشر,2025-02-12 23:18:26,,True,admin
SC000374,الصف الثالث,2025-02-13 13:27:32,,True,admin
SC000374,الصف الرابع,2025-02-13 13:27:32,,True,admin
SC000375,الروضة الكبرى (KG2),2025-02-15 12:22:06,,True,admin
SC000375,الصف الأول,2025-02-15 12:22:06,,True,admin
SC000376,الروضة الكبرى (KG2),2025-02-15 12:23:31,,True,admin
SC000376,الصف الأول,2025-02-15 12:23:31,,True,admin
SC000377,الصف الأول,2025-02-15 12:26:18,,True,admin
SC000377,الصف الثاني,2025-02-15 12:26:18,,True,admin
SC000378,الصف الخامس,2025-02-15 12:27:11,,True,admin
SC000378,الصف السادس,2025-02-15 12:27:11,,True,admin
SC000379,الروضة الصغرى (KG1),2025-02-15 12:29:18,,True,admin
SC000380,الصف الخامس,2025-02-15 12:31:02,,True,admin
SC000380,الصف السادس,2025-02-15 12:31:02,,True,admin
SC000381,الصف الثاني,2025-02-15 12:32:21,,True,admin
SC000381,الصف الثالث,2025-02-15 12:32:21,,True,admin
SC000382,الصف الرابع,2025-02-15 12:33:14,,True,admin
SC000382,الصف الخامس,2025-02-15 12:33:14,,True,admin
SC000383,الصف الأول,2025-02-15 12:33:40,,True,admin
SC000383,الصف الثاني,2025-02-15 12:33:40,,True,admin
SC000384,الصف التاسع,2025-02-15 12:51:49,,True,admin
SC000384,الصف العاشر,2025-02-15 12:51:49,,True,admin
SC000385,الصف الحادي عشر (الأول ثانوي),2025-02-15 12:55:26,,True,admin
SC000385,الصف الثاني عشر (التوجيهي),2025-02-15 12:55:26,,True,admin
SC000386,الصف الأول,2025-02-15 13:05:08,,True,admin
SC000386,الصف الثاني,2025-02-15 13:05:08,,True,admin
SC000387,الصف الرابع,2025-02-15 13:11:55,,True,admin
SC000387,الصف الخامس,2025-02-15 13:11:55,,True,admin
SC000388,الصف الثاني,2025-02-15 13:15:50,,True,admin
SC000388,الصف الثالث,2025-02-15 13:15:50,,True,admin
SC000389,الصف الحادي عشر (الأول ثانوي),2025-02-15 13:19:45,,True,admin
SC000389,الصف الثاني عشر (التوجيهي),2025-02-15 13:19:45,,True,admin
SC000390,الصف الثاني,2025-02-15 13:38:35,,True,admin
SC000390,الصف الثالث,2025-02-15 13:38:35,,True,admin
SC000391,الصف التاسع,2025-02-15 14:50:54,,True,admin
SC000391,الصف العاشر,2025-02-15 14:50:54,,True,admin
SC000392,الصف الثالث,2025-02-15 15:26:22,,True,admin
SC000392,الصف الرابع,2025-02-15 15:26:22,,True,admin
SC000393,الروضة الصغرى (KG1),2025-02-15 15:28:07,,True,admin
SC000393,الروضة الكبرى (KG2),2025-02-15 15:28:07,,True,admin
SC000394,الصف التاسع,2025-02-15 17:11:32,,True,admin
SC000394,الصف العاشر,2025-02-15 17:11:32,,True,admin
SC000395,الصف التاسع,2025-02-15 17:19:35,,True,admin
SC000395,الصف العاشر,2025-02-15 17:19:35,,True,admin
